"","ID","MNAME","MCRNUM","MAPP8","MAPP5","HOSPBD"
"5469","6230293","Rothman Specialty Hospital",390322,2,2,24
"5470","6230297","Holy Spirit Hospital",390004,2,1,290
"5471","6230300","State Correctional Institution at Camp Hill",NA,2,2,34
"5472","6230310","Canonsburg General Hospital",390160,2,2,104
"5473","6230340","Carlisle Regional Medical Center",390058,2,2,165
"5474","6230370","Monongahela Valley Hospital",390147,2,2,210
"5475","6230420","Clarks Summit State Hospital",394012,2,2,226
"5476","6230360","Chambersburg Hospital",390151,2,1,246
"5477","6742055","Baylor Medical Center at Irving",450079,2,2,231
"5478","6742056","HEALTHSOUTH Rehabilitation Hospital",453029,2,2,60
"5479","6742057","Iraan General Hospital",451307,2,2,13
"5480","6742058","Faith Community Hospital",450241,2,2,17
"5481","6742059","Memorial Hermann Northeast",450684,2,2,227
"5482","6742070","East Texas Medical Center Jacksonville",450194,2,2,38
"5483","6742084","CHRISTUS Jasper Memorial Hospital",450573,2,2,50
"5484","6742095","Texas Health Presbyterian Hospital Kaufman",450292,2,2,68
"5485","6742096","South Texas Regional Medical Center",450165,2,2,67
"5486","6742098","Kimble Hospital",451306,2,2,15
"5487","6742115","Winkler County Memorial Hospital",451314,2,2,19
"5488","6742110","Huguley Memorial Medical Center",450677,2,2,192
"5489","6742120","Otto Kaiser Memorial Hospital",451364,2,2,25
"5490","6742125","Memorial Hermann Katy Hospital",450847,2,2,142
"5491","6742130","Lake Pointe Medical Center",450742,2,2,112
"5492","6742135","Peterson Regional Medical Center",450007,2,2,124
"5493","6742140","Cypress Creek Hospital",454108,2,2,96
"5494","6742145","Metroplex Adventist Hospital",450152,2,2,177
"5495","6742150","Allegiance Specialty Hospital of Kilgore",450488,2,2,60
"5496","6742160","CHRISTUS Spohn Hospital Kleberg",450163,2,2,79
"5497","6742170","Knox County Hospital",450746,2,2,14
"5498","6742180","St. Mark's Medical Center",670004,2,1,44
"5499","6742195","Medical Arts Hospital",450489,2,2,22
"5500","6742210","Rollins-Brook Community Hospital",451323,2,2,35
"5501","6742220","Doctors Hospital of Laredo",450643,2,2,183
"5502","6742230","Laredo Medical Center",450029,2,2,326
"5503","6742250","Covenant Hospital-Levelland",450755,2,2,22
"5504","6742255","Medical Center of Lewisville",450669,2,2,166
"5505","6742280","Liberty Dayton Regional Medical Center",451375,2,2,17
"5506","6742285","Good Shepherd Medical Center-Linden",451302,2,2,25
"5507","6742291","Lamb Healthcare Center",450698,2,2,41
"5508","6742315","Memorial Medical Center - Livingston",450395,2,2,66
"5509","6742318","Scott & White Hospital - Llano",450219,2,1,17
"5510","6742323","W. J. Mangold Memorial Hospital",451337,2,2,25
"5511","6742327","Good Shepherd Medical Center",450037,2,2,399
"5512","6742335","Longview Regional Medical Center",450702,2,2,127
"5513","6742345","St. David's Round Rock Medical Center",450718,2,1,156
"5514","6520365","Humboldt General Hospital",440115,2,2,30
"5515","6520405","Pathways of Tennessee",444010,2,2,25
"5516","6520410","Regional Hospital of Jackson",440189,2,2,129
"5517","6520415","Jamestown Regional Medical Center",440083,2,2,85
"5518","6520421","Tennova-Jefferson Memorial Hospital",440056,2,2,54
"5519","6520445","Jellico Community Hospital",440180,2,2,31
"5520","6520466","Johnson City Medical Center",440063,1,1,514
"5521","6520470","Wellmont Holston Valley Medical Center",440017,2,1,345
"5522","6520485","Franklin Woods Community Hospital",440184,2,2,80
"5523","6520506","East Tennessee Children's Hospital",443303,2,1,152
"5524","6520510","Fort Sanders Regional Medical Center",440125,2,2,402
"5525","6520530","Parkwest Medical Center",440173,2,2,297
"5526","6520550","Physicians Regional Medical Center",440120,2,2,233
"5527","6520575","University of Tennessee Medical Center",440015,1,1,536
"5528","6520576","Macon County General Hospital",441305,2,2,25
"5529","6520580","LaFollette Medical Center",440033,2,2,164
"5530","6520590","Crockett Hospital",440175,2,2,90
"5531","6520625","Marshall Medical Center",441309,2,2,12
"5532","6520645","Medical Center of Manchester",441308,2,2,25
"5533","6520647","Henderson County Community Hospital",440008,2,2,36
"5534","6520648","Livingston Regional Hospital",440187,2,2,82
"5535","6520649","Perry Community Hospital",440040,2,2,53
"5536","6520650","Fort Loudoun Medical Center",440110,2,2,40
"5537","6520655","Peninsula Hospital",NA,2,2,137
"5538","6520665","United Regional Medical Center",440007,2,2,36
"5539","6520668","Volunteer Community Hospital",440061,2,2,65
"5540","6520670","Blount Memorial Hospital",440011,2,2,314
"5541","6520675","McKenzie Regional Hospital",440182,2,2,35
"5542","6520681","Baptist Memorial Hospital - Memphis",440048,2,1,605
"5543","6520690","Lakeside Behavioral Health System",444004,2,2,311
"5544","6520695","Regional Medical Center at Memphis",440152,1,1,325
"5545","6520745","TriStar Hendersonville Medical Center",440194,2,2,81
"5546","6520770","Memphis Veterans Affairs Medical Center",NA,1,1,262
"5547","6520772","Baptist Rehabilitation-Germantown",440147,2,2,68
"5548","6520785","Methodist Healthcare Memphis Hospitals",440049,1,1,1324
"5549","6520805","Delta Medical Center",440159,2,2,170
"5550","6520812","Saint Francis Hospital",440183,2,1,511
"5551","6620565","Jefferson County Health Center",161364,2,2,25
"5552","6620585","UnityPoint Health - Trinity Regional Medical Center",160016,2,2,113
"5553","6620630","Fort Madison Community Hospital",160122,2,2,50
"5554","6620644","Adair County Memorial Hospital",161310,2,2,18
"5555","6620652","Grinnell Regional Medical Center",160147,2,2,49
"5556","6620665","Grundy County Memorial Hospital",161303,2,2,80
"5557","6620666","Guthrie County Hospital",161314,2,2,25
"5558","6620667","Guttenberg Municipal Hospital",161312,2,2,20
"5559","6620670","George C Grape Community Hospital",161324,2,2,25
"5560","6620680","Franklin General Hospital",161308,2,2,77
"5561","6620690","Myrtue Medical Center",161374,2,2,25
"5562","6620710","Hawarden Regional Healthcare",161311,2,2,18
"5563","6620723","Humboldt County Memorial Hospital",161334,2,2,49
"5564","6620724","Horn Memorial Hospital",161354,2,2,25
"5565","6620740","Mental Health Institute",164003,2,2,75
"5566","6620750","Buchanan County Health Center",161335,2,2,64
"5567","6620760","Mercy Iowa City",160029,2,2,234
"5568","6620765","University of Iowa Hospitals and Clinics",160058,1,1,685
"5569","6620785","Iowa City Veterans Affairs Health Care System",NA,1,1,65
"5570","6620800","Greene County Medical Center",161325,2,2,90
"5571","6620790","Ellsworth Municipal Hospital",161380,2,2,23
"5572","6620805","Keokuk Area Hospital",160008,2,2,61
"5573","6620823","Van Buren County Hospital",161337,2,2,25
"5574","6620830","Knoxville Hospital & Clinics",161355,2,2,25
"5575","6620865","Stewart Memorial Community Hospital",161350,2,2,25
"5576","6620870","Floyd Valley Hospital",161368,2,2,25
"5577","6620880","Decatur County Hospital",161340,2,2,25
"5578","6620890","Regional Medical Center",161343,2,2,25
"5579","6620895","Jackson County Regional Health Center",161329,2,2,25
"5580","6620896","UnityPoint Health - Marengo Memorial Hospital",161317,2,2,25
"5581","6620922","Marshalltown Medical & Surgical Center",160001,2,2,105
"5582","6620955","Alegent Creighton Health Community Memorial Hospital",161309,2,2,16
"5583","6620970","Henry County Health Center",161356,2,2,74
"5584","6620972","Ringgold County Hospital",161373,2,2,16
"5585","6620980","Mental Health Institute",164004,2,2,78
"5586","6620995","UnityPoint Health - Trinity Muscatine",160013,2,2,56
"5587","6621000","Story County Medical Center",161333,2,2,77
"5588","6141640","Martha's Vineyard Hospital",221300,2,2,25
"5589","6141660","Wing Memorial Hospital and Medical Centers",220030,2,1,74
"5590","6141670","Kindred Hospital Boston-North Shore",222044,2,2,50
"5591","6141705","Berkshire Medical Center",220046,1,1,253
"5592","6141720","Jordan Hospital",220060,2,2,155
"5593","6141740","Quincy Medical Center",220067,2,1,116
"5594","6141760","Radius Specialty Hospital Boston",222010,2,2,98
"5595","6141770","New England Sinai Hospital and Rehabilitation Center",222027,2,1,212
"5596","6141800","Spaulding Hospital for Continuing Medical  Care North Shore",222026,2,2,160
"5597","6141865","Arbour-Fuller Hospital",224021,2,2,46
"5598","6141890","Harrington Memorial Hospital",220019,2,1,114
"5599","6141900","South Shore Hospital",220100,2,1,329
"5600","6141940","Mercy Medical Center",220066,2,2,301
"5601","6141950","Shriners Hospitals for Children-Springfield",223303,2,1,20
"5602","6141955","Baystate Medical Center",220077,1,1,716
"5603","6141965","Kindred Hospital Park View",222046,2,2,202
"5604","6141990","Austen Riggs Center",NA,2,1,74
"5605","6142000","Morton Hospital and Medical Center",220073,2,2,154
"5606","6142010","Taunton State Hospital",224001,2,2,185
"5607","6142020","Tewksbury Hospital",222003,2,2,381
"5608","6142100","Baystate Mary Lane Hospital",220050,2,2,25
"5609","6142120","McLean Hospital",224007,2,1,177
"5610","6142200","Noble Hospital",220065,2,1,97
"5611","6142210","Western Massachusetts Hospital",222023,2,2,70
"5612","6142240","Westwood Lodge Hospital",224023,2,2,130
"5613","6142280","Winchester Hospital",220105,2,1,200
"5614","6142315","Adcare Hospital of Worcester",220062,2,1,114
"5615","6142320","Fairlawn Rehabilitation Hospital",223029,2,1,110
"5616","6142350","Saint Vincent Hospital",220176,2,1,321
"5617","6142390","Worcester Recovery Center and Hospital",224032,2,1,126
"5618","6144001","New England Rehabilitation Hospital",223026,2,2,210
"5619","6149100","Whittier Rehabilitation Hospital",222047,2,2,60
"5620","6150001","Memorial Hospital of Rhode Island",410001,1,1,159
"5621","6150002","Rehabilitation Hospital of Rhode Island",413025,2,2,40
"5622","6150003","Eleanor Slater Hospital",412001,2,2,495
"5623","6150020","Emma Pendleton Bradley Hospital",414003,2,1,51
"5624","6150080","Newport Hospital",410006,2,2,124
"5625","6731255","Wagoner Community Hospital",370166,2,2,100
"5626","6731260","Mercy Hospital Watonga",371302,2,2,17
"5627","6731265","Laureate Psychiatric Clinic and Hospital",374020,2,1,75
"5628","6731275","Jefferson County Hospital",371311,2,2,25
"5629","6731283","Weatherford Regional Hospital",371323,2,2,25
"5630","6731288","Latimer County General Hospital",370072,2,2,33
"5631","6731290","Woodward Regional Hospital",370002,2,2,40
"5632","6739105","Sequoyah Memorial Hospital",370112,2,2,26
"5633","6739125","Oklahoma State University Medical Center",370078,2,2,191
"5634","6740002","Texas Health Specialty Hospital",452018,2,2,10
"5635","6740003","HEALTHSOUTH Rehabilitation Hospital-Cityview",453042,2,2,62
"5636","6740012","Kindred Hospital-San Antonio",452016,2,2,59
"5637","6740015","HEALTHSOUTH Rehabilitation Hospital of Beaumont",453048,2,2,61
"5638","6740016","HEALTHSOUTH Rehabilitation Hospital of Arlington",453040,2,2,85
"5639","6740017","Kindred Hospital-Mansfield",452019,2,2,55
"5640","6740018","HEALTHSOUTH Rehabilitation Hospital of Austin",453044,2,2,40
"5641","6740019","Cedar Crest Hospital and Residential Treatment Center",454114,2,2,70
"5642","6740020","Hendrick Health System",450229,2,2,369
"5643","6740021","Austin Lakes Hospital",454069,2,1,58
"5644","6740022","HEALTHSOUTH Rehabilitation Hospital of Fort Worth",453041,2,2,60
"5645","6740025","Medical Center of McKinney",450403,2,2,217
"5646","6740026","HEALTHSOUTH Plano Rehabilitation Hospital",453047,2,2,83
"5647","6740030","Midland Memorial Hospital",450133,2,1,229
"5648","6740034","Abilene Regional Medical Center",450558,2,2,205
"5649","6740036","Select Specialty Hospital-Dallas",452022,2,2,60
"5650","6740038","Covenant Children's Hospital",453306,2,1,73
"5651","6740039","HEALTHSOUTH Rehabilitation Hospital of Texarkana",453053,2,2,60
"5652","6740040","CHRISTUS Spohn Hospital Alice",450828,2,2,115
"5653","6740041","Central Texas Hospital",450770,2,2,34
"5654","6740044","Trinity Mother Frances Rehabilitation Hospital",453056,2,2,74
"5655","6740046","Kingwood Medical Center",450775,2,2,262
"5656","6740047","Kindred Hospital-Houston",452023,2,1,105
"5657","6740048","Texas Specialty Hospital at Dallas",452067,2,2,62
"5658","6740049","Kindred Rehabilitation Hospital Clear Lake",453052,2,2,60
"5659","6050015","Governor Juan F. Louis Hospital",480002,2,2,108
"5660","6210965","Woodhull Medical and Mental Health Center",330396,2,1,332
"5661","6214360","Mercy Medical Center",330259,2,2,234
"5662","6932750","Mark Twain St. Joseph's Hospital",51332,2,2,25
"5663","6932760","St. Bernardine Medical Center",50129,2,2,250
"5664","6932765","Community Hospital of San Bernardino",50089,2,2,364
"5665","6932770","Arrowhead Regional Medical Center",50245,2,1,436
"5666","6932775","Rady Children's Hospital - San Diego",53303,2,1,377
"5667","6932779","Alvarado Hospital",50757,2,2,83
"5668","6932785","Sharp Memorial Hospital",50100,2,2,368
"5669","6932810","Scripps Mercy Hospital",50077,2,1,433
"5670","6932811","Sharp Mesa Vista Hospital",54145,2,2,163
"5671","6932813","San Diego County Psychiatric Hospital",54114,2,2,357
"5672","6932820","UC San Diego Health System",50025,1,1,582
"5673","6932825","Veterans Affairs San Diego Healthcare System",NA,1,1,232
"5674","6932840","Naval Medical Center San Diego",NA,2,1,285
"5675","6932845","Promise Hospital of San Diego",52051,2,2,100
"5676","6932850","San Dimas Community Hospital",50588,2,2,101
"5677","6932860","Providence Holy Cross Medical Center",50278,2,2,254
"5678","6932875","Mission Community Hospital",50704,2,2,115
"5679","6932890","Chinese Hospital",50407,2,2,40
"5680","6932950","Laguna Honda Hospital and Rehabilitation Center",50668,2,2,780
"5681","6932980","Seton Medical Center",50289,2,2,423
"5682","6933020","Saint Francis Memorial Hospital",50152,2,2,239
"5683","6933040","St. Luke's Hospital",50055,2,1,173
"5684","6933050","St. Mary's Medical Center",50457,2,1,232
"5685","6933060","San Francisco General Hospital Medical Center",50228,1,1,441
"5686","6933080","Shriners Hospitals for Children-Northern California",53311,2,1,70
"5687","6933140","San Franciso Veterans Affairs Medical Center",NA,2,1,244
"5688","6933162","San Gabriel Valley Medical Center",50132,2,2,269
"5689","6933180","St. Helena Hospital Napa Valley",50013,2,2,116
"5690","6933199","Regional Medical Center of San Jose",50125,2,2,216
"5691","6933210","O'Connor Hospital",50153,2,2,202
"5692","6933235","Kaiser Permanente San Jose Medical Center",50604,2,2,217
"5693","6933240","Santa Clara Valley Medical Center",50038,2,1,321
"5694","6933261","Kindred Hospital-San Francisco Bay Area",52034,2,2,99
"5695","6933266","California Mens Colony Hospital",NA,2,2,39
"5696","6933270","French Hospital Medical Center",50232,2,2,112
"5697","6933295","Sierra Vista Regional Medical Center",50506,2,2,164
"5698","6933310","San Mateo Medical Center",50113,2,1,249
"5699","6931795","Madera Community Hospital",50568,2,2,106
"5700","6931805","Mammoth Hospital",51303,2,2,17
"5701","6931831","Doctors Hospital of Manteca",50118,2,2,73
"5702","6931840","Marina Del Rey Hospital",50740,2,2,90
"5703","6931850","John C. Fremont Healthcare District",51304,2,2,34
"5704","6931860","Contra Costa Regional Medical Center",50276,2,2,113
"5705","6932030","Garfield Medical Center",50737,2,2,210
"5706","6932032","Mercy Medical Center Mount Shasta",51319,2,2,33
"5707","6931915","Mission Hospital",50567,2,2,249
"5708","6931929","Memorial Medical Center",50557,2,2,427
"5709","6931985","Monrovia Memorial Hospital",52054,2,2,49
"5710","6932000","Montclair Hospital Medical Center",50758,2,2,102
"5711","6932010","Beverly Hospital",50350,2,2,102
"5712","6932025","Monterey Park Hospital",50736,2,2,101
"5713","6932050","Queen of the Valley Medical Center",50009,2,2,174
"5714","6932080","Paradise Valley Hospital",50024,2,2,205
"5715","6932085","Colorado River Medical Center",51323,2,2,25
"5716","6932115","Hoag Memorial Hospital Presbyterian",50224,2,2,482
"5717","6932116","Washington Hospital Healthcare System",50195,2,2,269
"5718","6932118","Northridge Hospital Medical Center-Roscoe Boulevard Campus",50116,2,1,371
"5719","6932120","Metropolitan State Hospital",54133,2,2,657
"5720","6932122","Coast Plaza Hospital",50771,2,2,123
"5721","6932123","Novato Community Hospital",50131,2,2,40
"5722","6932125","Oak Valley Hospital District",50067,2,1,150
"5723","6932180","Children's Hospital and Research Center at Oakland",53301,2,1,190
"5724","6932267","Tri-City Medical Center",50128,2,1,330
"5725","6932270","Naval Hospital Camp Pendleton",NA,2,1,72
"5726","6932284","Kindred Hospital-Ontario",52037,2,2,91
"5727","6932287","Children's Hospital of Orange County",53304,2,1,238
"5728","6932290","University of California, Irvine Healthcare",50348,1,1,388
"5729","6932300","St. Joseph Hospital",50069,2,1,392
"5730","6932302","Chapman Medical Center",50745,2,2,100
"5731","6932304","Oroville Hospital",50030,2,2,133
"5732","6932310","St. John's Regional Medical Center",50082,2,2,161
"5733","6932324","Eisenhower Medical Center",50573,2,1,380
"5734","6932330","Stanford Hospital and Clinics",50441,1,1,476
"5735","6932343","Feather River Hospital",50225,2,2,86
"5736","6930037","Mercy San Juan Medical Center",50516,2,1,359
"5737","6930039","Menifee Valley Medical Center",50684,2,2,82
"5738","6930040","Kaiser Permanente Moreno Valley Medical Center",50765,2,2,71
"5739","6930041","San Ramon Regional Medical Center",50689,2,2,123
"5740","6930042","Keck Hospital of USC",50696,1,1,250
"5741","6930049","Desert Valley Hospital",50709,2,2,75
"5742","6930043","UCSF Medical Center",50454,1,1,650
"5743","6930045","Corona Regional Medical Center",50329,2,2,240
"5744","6930046","HEALTHSOUTH Tustin Rehabilitation Hospital",53034,2,2,48
"5745","6930047","Downey Regional Medical Center",50393,2,2,181
"5746","6930048","Community Hospital of Huntington Park",50091,2,2,81
"5747","6930051","Kaiser Permanente Los Angeles Medical Center",50138,1,1,464
"5748","6930052","Kaiser Permanente Fresno Medical Center",50710,2,2,169
"5749","6930053","Loma Linda University Medical Center",50327,1,1,825
"5750","6930055","San Joaquin Valley Rehabilitation Hospital",53032,2,2,62
"5751","6930057","Aurora Behavioral Health Care",54095,2,2,80
"5752","6930058","HEALTHSOUTH Bakersfield Rehabilitation Hospital",53031,2,2,66
"5753","6930059","Kaiser Permanente Manteca Medical Center",50748,2,2,184
"5754","6930060","Los Angeles Community Hospital",50663,2,2,180
"5755","6930062","Menlo Park Surgical Hospital",50754,2,1,12
"5756","6930063","Kindred Hospital-Brea",52039,2,2,48
"5757","6930064","Veterans Affairs Palo Alto Health Care System",NA,2,1,808
"5758","6930065","Fresno Surgical Hospital",50708,2,2,29
"5759","6930067","Kaiser Permanente Oakland Medical Center",50075,1,1,267
"5760","6930068","Kaiser Permanente Walnut Creek Medical Center",50072,2,1,233
"5761","6930069","Olympia Medical Center",50742,2,2,204
"5762","6930070","Alhambra Hospital Medical Center",50281,2,2,144
"5763","6930072","Hollywood Community Hospital",50135,2,2,45
"5764","6930073","Sutter Medical Center, Sacramento",50108,2,1,659
"5765","6930074","Kindred Hospital-Los Angeles",52032,2,2,81
"5766","6930075","Kaiser Permanente Anaheim Medical Center",50609,2,1,436
"5767","6930076","Good Samaritan Hospital",50380,2,2,373
"5768","6930077","Sutter Maternity and Surgery Center of Santa Cruz",50714,2,2,28
"5769","6930079","Bakersfield Memorial Hospital",50036,2,2,406
"5770","6930090","Anaheim Regional Medical Center",50226,2,2,223
"5771","6930092","Sutter Delta Medical Center",50523,2,2,136
"5772","6930093","West Anaheim Medical Center",50426,2,1,219
"5773","6510960","Morgan County ARH Hospital",181307,2,2,25
"5774","6510967","Whitesburg ARH Hospital",180002,2,2,85
"5775","6510969","St. Elizabeth Grant",181311,2,2,16
"5776","6510970","Clark Regional Medical Center",180092,2,1,79
"5777","6511000","Russell County Hospital",181330,2,2,25
"5778","6519001","Clinton County Hospital",180106,2,2,42
"5779","6519020","Cumberland County Hospital",181317,2,2,25
"5780","6519055","Caverna Memorial Hospital",181314,2,2,25
"5781","6519065","Manchester Memorial Hospital",180043,2,2,63
"5782","6519070","Livingston Hospital and Healthcare Services",181320,2,2,25
"5783","6520001","Tristar Ashland City",441311,2,2,12
"5784","6520002","Tristar Centennial Medical Center",440161,2,1,641
"5785","6520004","University Medical Center",440193,2,1,245
"5786","6520005","River Park Hospital",440151,2,2,85
"5787","6520007","Vanderbilt Stallworth Rehabilitation Hospital",443028,2,1,80
"5788","6520008","TriStar Skyline Madison Campus",440135,2,2,284
"5789","6520010","Athens Regional Medical Center",440068,2,2,63
"5790","6520011","HEALTHSOUTH Rehabilitation Hospital",443027,2,2,50
"5791","6520014","HEALTHSOUTH Rehabilitation Hospital of Memphis",443029,2,1,72
"5792","6520015","Parkridge Medical Center",440156,2,1,433
"5793","6520016","Indian Path Medical Center",440176,2,2,189
"5794","6520017","Cumberland River Hospital",440141,2,2,34
"5795","6520018","Baptist Memorial Hospital-Collierville",440217,2,1,61
"5796","6520019","Memorial Health Care System",440091,2,1,336
"5797","6520020","Tennessee Valley Healthcare System",NA,1,1,520
"5798","6520021","Select Specialty Hospital-Nashville",442011,2,2,47
"5799","6520022","Baptist Memorial Hospital for Women",440222,2,2,140
"5800","6520023","Johnson County Community Hospital",441304,2,1,2
"5801","6520024","Methodist Extended Care Hospital",442013,2,2,36
"5802","6520025","Turkey Creek Medical Center",440226,2,2,101
"5803","6520028","TriStar StoneCrest Medical Center",440227,2,2,101
"5804","6520029","Saint Francis Hospital-Bartlett",440228,2,2,156
"5805","6520030","Western Mental Health Institute",444008,2,2,247
"5806","6520031","HEALTHSOUTH Cane Creek Rehabilitation Hospital",443030,2,2,40
"5807","6520032","Saint Thomas Hospital for Spinal Surgery",440218,2,2,23
"5808","6520033","Select Specialty Hospital-Knoxville",442012,2,2,35
"5809","6520034","Select Specialty Hospital-North Knoxville",442015,2,2,33
"5810","6950275","Kula Hospital",121308,2,1,6
"5811","6950290","Maui Memorial Medical Center",120002,2,1,213
"5812","6950295","Molokai General Hospital",121303,2,1,15
"5813","6950305","Kahi Mohala Behavioral Health",124001,2,2,66
"5814","6950330","Kaiser Permanente Medical Center",120011,2,1,235
"5815","6950335","Kapiolani Medical Center for Women & Children",123300,2,1,225
"5816","6950355","Rehabilitation Hospital of the Pacific",123025,2,2,66
"5817","6950360","Kuakini Medical Center",120007,2,1,94
"5818","6950370","Leahi Hospital",122001,2,2,164
"5819","6950380","Queen's Medical Center",120001,2,1,495
"5820","6950400","Shriners Hospitals for Children-Honolulu",123301,2,1,16
"5821","6950405","Straub Clinic & Hospital",120022,2,1,111
"5822","6950410","Tripler Army Medical Center",NA,2,1,198
"5823","6950420","Kahuku Medical Center",121304,2,2,21
"5824","6950425","Castle Medical Center",120006,2,1,160
"5825","6950430","Hawaii State Hospital",NA,2,1,178
"5826","6950445","Wahiawa General Hospital",120004,2,1,160
"5827","653090A","Shoals Hospital",10157,2,2,137
"5828","6530910","Citizens Baptist Medical Center",10101,2,2,116
"5829","6530950","Bryce Hospital",14007,2,1,820
"5830","653095A","Troy Regional Medical Center",10126,2,2,78
"5831","6530960","DCH Regional Medical Center",10092,2,1,622
"5832","6530990","Tuscaloosa Veterans Affairs Medical Center",NA,2,2,366
"5833","6531013","Bullock County Hospital",10110,2,2,54
"5834","6531017","Elmore Community Hospital",10097,2,2,49
"5835","6531025","Bradford Health Services at Warrior Lodge",NA,2,2,100
"5836","6531027","Northwest Medical Center",10086,2,2,66
"5837","6531040","Hill Hospital of Sumter County",10138,2,2,33
"5838","6531780","Bradford Health Services at Huntsville",NA,2,2,84
"5839","6534001","Lakeland Community Hospital",10125,2,2,56
"5840","6538099","Northport Medical Center",10145,2,1,196
"5841","6539015","Pickens County Medical Center",10109,2,2,52
"5842","6539030","J. Paul Jones Hospital",10102,2,2,21
"5843","6539110","Lawrence Medical Center",10059,2,2,43
"5844","6539120","Red Bay Hospital",11302,2,2,25
"5845","6539160","Wedowee Hospital",10032,2,2,26
"5846","6540001","Baptist Memorial Hospital-Golden Triangle",250100,2,2,249
"5847","6540002","Mississippi Hospital for Restorative Care",252003,2,2,25
"5848","6540004","University Hospitals and Health System, University of Mississippi Medical Center",250001,1,1,675
"5849","6540005","Stone County Hospital",251303,2,2,25
"5850","6540006","Mississippi State Hospital",254010,2,2,875
"5851","6540007","Mississippi Baptist Medical Center",250102,2,1,638
"5852","6540009","North Mississippi State Hospital",254009,2,2,50
"5853","6540010","Pioneer Community Hospital of Aberdeen",251302,2,2,35
"5854","6540011","Specialty Hospital of Meridian",252004,2,2,49
"5855","6540013","South Mississippi State Hospital",254008,2,2,50
"5856","6540014","Scott Regional Hospital",251323,2,2,25
"5857","6540015","Pioneer Community Hospital of Choctaw",251334,2,2,72
"5858","6540016","Brentwood Behavioral HealthCare of Mississippi",254007,2,2,105
"5859","6540019","River Region Medical Center",250031,2,2,297
"5860","6540020","Gilmore Memorial Regional Medical Center",250025,2,2,95
"5861","6540021","Singing River Health System",250040,2,2,381
"5862","6540022","Regency Hospital of Meridian",252006,2,2,40
"5863","6540023","Regency Hospital of Hattiesburg",252009,2,2,33
"5864","6930814","Children's Hospital Central California",53300,2,1,340
"5865","6930815","Veterans Affairs Central California Health Care System",NA,2,1,117
"5866","6930819","Jerold Phelps Community Hospital",51309,2,2,16
"5867","6930823","St. Jude Medical Center",50168,2,1,372
"5868","6930824","Kindred Hospital of South Bay",52050,2,2,84
"5869","6930827","Memorial Hospital of Gardena",50468,2,2,172
"5870","6930830","Saint Louise Regional Hospital",50688,2,2,93
"5871","6930831","Glendale Adventist Medical Center",50239,2,1,462
"5872","6930833","Garden Grove Hospital and Medical Center",50230,2,2,167
"5873","6930835","Verdugo Hills Hospital",50124,2,2,114
"5874","6930845","Community Behavioral Health Center",NA,2,2,61
"5875","6930850","Glendale Memorial Hospital and Health Center",50058,2,2,255
"5876","6930859","Foothill Presbyterian Hospital",50597,2,2,75
"5877","6930860","East Valley Hospital Medical Center",50205,2,2,118
"5878","6930875","Sierra Nevada Memorial Hospital",50150,2,2,121
"5879","6930885","Biggs-Gridley Memorial Hospital",51311,2,2,45
"5880","6930887","Sharp Grossmont Hospital",50026,2,2,521
"5881","6930889","Pomerado Hospital",50636,2,2,236
"5882","6930920","Central Valley General Hospital",50196,2,2,49
"5883","6930925","Kaiser Permanente South Bay Medical Center",50411,2,2,231
"5884","6930943","Kaiser Permanente Hayward Medical Center",50512,2,1,208
"5885","6930947","St. Rose Hospital",50002,2,2,150
"5886","6930950","Healdsburg District Hospital",51321,2,2,24
"5887","6930955","Hemet Valley Medical Center",50390,2,2,238
"5888","6930970","Hazel Hawkins Memorial Hospital",50296,2,2,113
"5889","6930990","Rancho Los Amigos National Rehabilitation Center",50717,2,1,207
"5890","6931002","Huntington Beach Hospital",50526,2,2,131
"5891","6931020","Napa State Hospital",54122,2,1,1229
"5892","6931028","John F. Kennedy Memorial Hospital",50534,2,2,119
"5893","6931050","Centinela Hospital Medical Center",50739,2,2,353
"5894","6931055","Kaiser Permanente West Los Angeles Medical Center",50561,2,1,288
"5895","6931075","Sutter Amador Hospital",50014,2,1,42
"5896","6931085","Mee Memorial Hospital",50189,2,1,119
"5897","6931130","Scripps Memorial Hospital-La Jolla",50324,2,1,302
"5898","6931140","Scripps Green Hospital",50424,1,2,173
"5899","6931145","San Bernardino Mountains Community Hospital District",51312,2,2,37
"5900","6931160","Sutter Lakeside Hospital",51329,2,2,25
"5901","6639080","Texas County Memorial Hospital",260024,2,2,47
"5902","6639135","Center for Behavioral Medicine",264008,2,1,65
"5903","6639150","Pike County Memorial Hospital",261333,2,2,25
"5904","6639165","Sullivan County Memorial Hospital",261306,2,2,39
"5905","6639173","Moberly Regional Medical Center",260074,2,2,94
"5906","6639180","Sac-Osage Hospital",260147,2,2,47
"5907","6639205","Des Peres Hospital",260176,2,1,143
"5908","6639230","Putnam County Memorial Hospital",261305,2,2,15
"5909","6639245","Royal Oaks Hospital",264020,2,1,41
"5910","6640001","Altru Health System",350019,2,1,269
"5911","6640003","Essentia Health Fargo",350070,2,1,117
"5912","6640004","Trinity Health",350006,2,1,584
"5913","6640005","Ashley Medical Center",351322,2,2,64
"5914","6640006","Prairie St. John's",354004,2,2,91
"5915","6640009","Richard P. Stadter Psychiatric Center",354005,2,2,71
"5916","6640010","Public Health Service Indian Hospital - Quentin N. Burdick Memorial Health Facility",350063,2,1,27
